type,original-index,augmentation-index,gaussian_noise,blur,rotation_angle,zoom,flip_image
yellowish_green,028,4,50,1,11.648975313870544,17,vertical
yellowish_green,028,5,12,0,8.355144064893665,0,vertical
yellowish_green,028,6,6,0,17.49081550863309,20,horizontal
yellowish_green,028,7,47,1,18.813609280450777,10,vertical
yellowish_green,028,8,39,0,-4.549908897268502,11,vertical
yellowish_green,028,9,19,0,-14.803453591057277,6,horizontal
yellowish_green,028,10,38,1,-19.62159866438933,16,horizontal
yellowish_green,028,11,9,1,2.235363017044243,1,horizontal
yellowish_green,028,12,33,0,-15.512558641930658,10,vertical
yellowish_green,028,13,18,1,5.9447891790577145,9,vertical
yellowish_green,028,14,15,1,-28.64936204408135,13,horizontal
yellowish_green,028,15,5,0,-28.976359570911224,15,vertical
yellowish_green,028,16,8,0,-9.021056883068233,4,vertical
yellowish_green,028,17,19,0,-24.198298109423707,3,horizontal
yellowish_green,028,18,26,0,23.373367855545958,4,vertical
yellowish_green,028,19,7,1,12.940813590030913,18,both
yellowish_green,028,20,10,1,-13.15088059291326,0,both
yellowish_green,028,21,42,1,-9.338825652702663,0,horizontal
yellowish_green,029,0,7,1,-18.53453534171381,16,horizontal
yellowish_green,029,1,4,1,-28.438250656735555,18,both
yellowish_green,029,2,4,1,-10.984250141300208,5,both
yellowish_green,029,3,29,0,-0.7738916069080943,5,both
yellowish_green,029,4,29,0,-27.060425053139078,8,horizontal
yellowish_green,029,5,9,1,14.556321194290796,10,both
yellowish_green,029,6,19,1,-26.411223590221834,9,vertical
yellowish_green,029,7,37,0,20.058959197609653,3,both
yellowish_green,029,8,2,1,28.549991164447228,14,both
yellowish_green,029,9,33,0,-9.208679176833979,18,vertical
yellowish_green,029,10,34,0,18.972681056768707,0,vertical
yellowish_green,029,11,13,1,13.218402971874447,16,vertical
yellowish_green,029,12,35,1,-23.601855276253904,9,vertical
yellowish_green,029,13,5,1,8.17331106068282,19,both
yellowish_green,029,14,23,0,-1.7714897530584786,3,vertical
yellowish_green,029,15,17,0,10.974659986874379,16,horizontal
yellowish_green,029,16,44,0,-1.7629225001650362,17,vertical
yellowish_green,029,17,48,1,2.5679445456892296,20,both
yellowish_green,029,18,48,1,-28.127494908858854,18,both
yellowish_green,029,19,0,1,-7.810762065742782,3,horizontal
yellowish_green,029,20,16,1,-1.9485481596185537,2,vertical
yellowish_green,029,21,20,0,26.20625018515404,20,both
yellowish_green,030,0,16,1,21.07243120392949,2,horizontal
yellowish_green,030,1,2,0,6.67750699800834,16,vertical
yellowish_green,030,2,46,0,16.381459239435024,1,vertical
yellowish_green,030,3,4,1,16.312473983896332,20,vertical
yellowish_green,030,4,21,1,-10.381076878221599,17,horizontal
yellowish_green,030,5,6,0,-25.9552203945918,3,both
yellowish_green,030,6,50,1,-9.020954234368581,8,both
yellowish_green,030,7,10,0,-19.526464474248964,4,horizontal
yellowish_green,030,8,30,1,-17.439113760874765,10,vertical
yellowish_green,030,9,50,1,-13.408966984914741,5,horizontal
yellowish_green,030,10,29,0,24.924509024963662,4,both
yellowish_green,030,11,37,1,15.708511648202581,2,horizontal
yellowish_green,030,12,31,1,-12.73081078787201,0,vertical
yellowish_green,030,13,26,0,8.506930033578932,12,horizontal
yellowish_green,030,14,1,0,27.059532347241507,20,both
yellowish_green,030,15,47,0,23.250652740761183,18,both
yellowish_green,030,16,18,0,23.06540895829241,13,both
yellowish_green,030,17,43,0,17.253529591036546,2,both
yellowish_green,030,18,5,1,20.74458984759594,15,horizontal
yellowish_green,030,19,26,1,-12.35164664457374,6,both
yellowish_green,030,20,45,0,26.43008745232291,11,vertical
yellowish_green,030,21,19,0,-20.62355577154638,0,horizontal
yellowish_green,031,0,8,0,-1.7296767845994658,4,both
yellowish_green,031,1,11,0,-28.86815785169071,18,both
yellowish_green,031,2,31,0,16.563680014750695,6,horizontal
yellowish_green,031,3,47,1,5.147579083865743,0,vertical
yellowish_green,031,4,34,0,21.75373008326215,19,both
yellowish_green,031,5,36,1,-10.243173788420204,3,horizontal
yellowish_green,031,6,6,0,-9.907831993569612,3,vertical
yellowish_green,031,7,37,1,-2.964455955370166,8,horizontal
yellowish_green,031,8,29,0,-2.112751563539412,4,horizontal
yellowish_green,031,9,25,0,-24.68663725059102,19,horizontal
yellowish_green,031,10,23,1,14.428846881453424,20,both
yellowish_green,031,11,2,0,24.86282598500035,18,both
yellowish_green,031,12,15,1,25.65585356473514,18,vertical
yellowish_green,031,13,15,1,-12.008350030047449,10,horizontal
yellowish_green,031,14,38,1,23.260223786849792,9,both
yellowish_green,031,15,15,0,-4.9023052905422375,1,horizontal
yellowish_green,031,16,1,0,-19.489183218039123,12,horizontal
yellowish_green,031,17,22,0,13.403983892184982,7,both
yellowish_green,031,18,28,0,-3.5246106617917263,4,horizontal
yellowish_green,031,19,5,0,-29.13560976398218,18,vertical
yellowish_green,031,20,38,1,8.367113503156823,6,horizontal
yellowish_green,031,21,43,0,3.589406523031144,1,both
yellowish_green,032,0,44,1,-17.456922556715362,2,horizontal
yellowish_green,032,1,9,1,-24.27207561548448,4,horizontal
yellowish_green,032,2,45,0,15.47792014948358,0,horizontal
yellowish_green,032,3,14,1,-19.270644627350116,0,both
yellowish_green,032,4,9,1,24.874798002589202,20,horizontal
yellowish_green,032,5,14,0,-10.822774253599867,14,vertical
yellowish_green,032,6,22,0,-27.334813058354058,18,both
yellowish_green,032,7,28,1,1.204603964521148,20,vertical
yellowish_green,032,8,44,0,-20.590775057257233,4,vertical
yellowish_green,032,9,32,0,10.313931253425906,9,vertical
yellowish_green,032,10,40,1,3.385495282851565,17,horizontal
yellowish_green,032,11,18,1,21.29429380639497,4,vertical
yellowish_green,032,12,36,1,13.643080870923178,3,horizontal
yellowish_green,032,13,46,1,-3.399609852566332,6,both
yellowish_green,032,14,48,1,28.081280273222987,20,horizontal
yellowish_green,032,15,25,1,26.0900757398163,11,vertical
yellowish_green,032,16,18,0,16.943563549082107,18,horizontal
yellowish_green,032,17,35,1,-14.489855475602374,6,horizontal
yellowish_green,032,18,28,0,-22.249294933675756,0,horizontal
yellowish_green,032,19,3,1,-1.466116501196428,11,horizontal
yellowish_green,032,20,37,0,-16.68589385221891,5,horizontal
yellowish_green,032,21,3,0,29.613641657674627,12,vertical
yellowish_green,033,0,41,1,-7.597249085926499,0,horizontal
yellowish_green,033,1,18,1,-16.959327169046233,17,vertical
yellowish_green,033,2,7,1,-17.949996009147107,17,horizontal
yellowish_green,033,3,18,1,-7.173858051725254,8,both
yellowish_green,033,4,21,1,18.385861939792733,4,vertical
yellowish_green,033,5,19,1,6.257553368976332,6,horizontal
yellowish_green,033,6,21,0,24.72662884970945,0,both
yellowish_green,033,7,15,0,-17.64113122717813,14,vertical
yellowish_green,033,8,1,1,-17.498652770065775,10,horizontal
yellowish_green,033,9,1,1,26.489267064152514,4,both
yellowish_green,033,10,38,1,-27.174916537740895,20,vertical
yellowish_green,033,11,5,0,9.271788344410325,17,vertical
yellowish_green,033,12,28,0,-29.678476634076343,13,horizontal
yellowish_green,033,13,7,1,1.3134272024136386,4,horizontal
yellowish_green,033,14,39,1,0.08011163487718775,11,horizontal
yellowish_green,033,15,29,1,24.61754888365364,2,both
yellowish_green,033,16,30,0,-23.957946571840843,2,both
yellowish_green,033,17,20,0,3.530776056783104,2,both
yellowish_green,033,18,19,0,12.567300806354538,16,horizontal
yellowish_green,033,19,49,0,19.505798917395275,17,vertical
yellowish_green,033,20,33,0,5.252294779204391,15,both
yellowish_green,033,21,26,0,-26.14175149772157,6,horizontal
yellowish_green,034,0,34,1,10.706702511451134,13,both
yellowish_green,034,1,9,1,-20.612637045335404,16,horizontal
yellowish_green,034,2,14,0,-1.2564660931158578,20,horizontal
yellowish_green,034,3,44,0,9.877049839694216,19,both
yellowish_green,034,4,24,1,-9.219808197913245,9,both
yellowish_green,034,5,48,1,-8.77687821832971,2,vertical
yellowish_green,034,6,14,0,1.5678233687167271,13,vertical
yellowish_green,034,7,3,0,21.512372083179415,3,horizontal
yellowish_green,034,8,20,0,14.227644111559613,2,both
yellowish_green,034,9,21,1,14.781021493046367,8,horizontal
yellowish_green,034,10,3,1,-4.305480369955838,9,both
yellowish_green,034,11,22,0,27.227325802269505,20,horizontal
yellowish_green,034,12,12,0,-5.549016503510195,20,vertical
yellowish_green,034,13,21,0,14.807933212638616,4,vertical
yellowish_green,034,14,46,0,0.31255975072531683,8,horizontal
yellowish_green,034,15,34,1,-17.916453014465585,7,horizontal
yellowish_green,034,16,10,1,24.9396161310898,14,both
yellowish_green,034,17,4,1,-29.56372558200608,6,vertical
yellowish_green,034,18,6,1,-24.22139316396191,19,both
yellowish_green,034,19,49,0,2.6734282185500575,4,both
yellowish_green,034,20,18,0,-3.317697512920123,17,horizontal
yellowish_green,034,21,14,0,-15.555801580580104,19,both
yellowish_green,035,0,46,1,-12.231783645365098,7,horizontal
yellowish_green,035,1,4,1,25.07025074659156,7,vertical
yellowish_green,035,2,24,0,1.0062411538234208,12,both
yellowish_green,035,3,45,0,16.775784103977465,15,both
yellowish_green,035,4,35,0,-26.63438239795767,7,both
yellowish_green,035,5,41,1,-8.287613428260126,13,both
yellowish_green,035,6,20,0,9.746056235453729,12,vertical
yellowish_green,035,7,31,0,10.582174673470988,10,horizontal
yellowish_green,035,8,13,1,20.297744083993486,3,vertical
yellowish_green,035,9,22,0,13.557123875157735,11,vertical
yellowish_green,035,10,48,1,-8.766597808250815,10,horizontal
yellowish_green,035,11,50,1,3.0615430938040973,10,both
yellowish_green,035,12,10,1,-17.510965719482027,8,vertical
yellowish_green,035,13,30,1,-6.356571254779958,17,horizontal
yellowish_green,035,14,6,1,17.447169042891105,20,vertical
yellowish_green,035,15,21,0,20.337753243567583,15,both
yellowish_green,035,16,2,1,-11.270880333338809,11,both
yellowish_green,035,17,37,0,-24.304883384396714,9,both
yellowish_green,035,18,7,0,-15.28214004794557,15,horizontal
yellowish_green,035,19,42,1,22.137448940984946,11,horizontal
yellowish_green,035,20,30,1,-25.550653511577437,8,vertical
yellowish_green,035,21,12,0,-28.47508311301826,6,vertical
yellowish_green,036,0,11,1,7.635827173036567,15,both
yellowish_green,036,1,10,1,25.139968932238553,9,vertical
yellowish_green,036,2,31,1,-6.384930663553593,1,horizontal
yellowish_green,036,3,13,1,19.403339689121395,5,vertical
yellowish_green,036,4,23,1,-17.19130988546602,10,vertical
yellowish_green,036,5,44,0,14.551578685952293,2,both
yellowish_green,036,6,6,0,17.22253113487929,5,both
yellowish_green,036,7,49,1,-1.3796270005500553,8,vertical
yellowish_green,036,8,33,1,-18.674021234853775,8,vertical
yellowish_green,036,9,22,0,29.56525231367752,7,vertical
yellowish_green,036,10,4,0,28.271167139252974,4,both
yellowish_green,036,11,11,0,24.456545763280445,15,both
yellowish_green,036,12,23,0,29.1751562295507,16,both
yellowish_green,036,13,41,0,-16.17014179299518,11,both
yellowish_green,036,14,6,1,12.245121277283893,14,both
yellowish_green,036,15,11,1,-21.7729608075501,14,both
yellowish_green,036,16,17,1,-13.213667982084736,2,vertical
yellowish_green,036,17,24,1,26.47061563727292,15,both
yellowish_green,036,18,14,0,-2.7556177714480654,0,vertical
yellowish_green,036,19,37,1,-9.969830785072883,8,vertical
yellowish_green,036,20,25,1,-29.588923389067475,5,horizontal
yellowish_green,036,21,4,0,-23.68401012417283,0,both
yellowish_green,038,0,7,0,-1.3188348137300636,9,horizontal
yellowish_green,038,1,36,0,-25.448300186874594,19,vertical
yellowish_green,038,2,6,1,-12.26625883003949,11,both
yellowish_green,038,3,35,0,-16.930661139034697,1,both
yellowish_green,038,4,5,0,1.9922430627943868,19,vertical
yellowish_green,038,5,13,1,27.56309593619455,9,horizontal
yellowish_green,038,6,42,1,-18.129917201441106,19,horizontal
yellowish_green,038,7,38,0,-12.030401721761624,0,vertical
yellowish_green,038,8,19,0,13.81291659681417,12,both
yellowish_green,038,9,44,0,8.193445771013074,14,horizontal
yellowish_green,038,10,24,1,-2.524797482783999,0,both
yellowish_green,038,11,28,0,-7.084062038309501,20,vertical
yellowish_green,038,12,1,1,-2.7765008086954808,2,horizontal
yellowish_green,038,13,42,1,-22.01113594238518,7,vertical
yellowish_green,038,14,8,1,-27.974996652362837,18,both
yellowish_green,038,15,5,0,-4.339109307035784,13,both
yellowish_green,038,16,24,0,25.144229793036295,8,both
yellowish_green,038,17,42,0,21.617203438906024,1,horizontal
yellowish_green,038,18,28,0,17.485340861589982,1,both
yellowish_green,038,19,30,1,-8.333708934911051,12,horizontal
yellowish_green,038,20,47,1,5.697883519352274,14,both
yellowish_green,038,21,18,0,-18.98188933111033,8,both
yellowish_green,041,0,50,0,1.2933263315923327,15,vertical
yellowish_green,041,1,2,1,-5.532215724960917,14,horizontal
yellowish_green,041,2,24,1,12.725152389881217,13,both
yellowish_green,041,3,23,0,22.659862052264238,18,both
yellowish_green,041,4,2,1,0.19631239546562895,6,both
yellowish_green,041,5,46,0,18.182542984786906,1,vertical
yellowish_green,041,6,26,0,-19.049741277618647,19,horizontal
yellowish_green,041,7,14,0,18.82255291762833,8,horizontal
yellowish_green,041,8,50,1,-18.226288469237367,3,horizontal
yellowish_green,041,9,45,1,-14.959842464627071,10,both
yellowish_green,041,10,1,1,15.579220868886381,12,vertical
yellowish_green,041,11,9,0,8.055617767799191,2,vertical
yellowish_green,041,12,34,0,14.735499590884103,9,horizontal
yellowish_green,041,13,25,1,22.923314823624942,15,vertical
yellowish_green,041,14,28,0,15.265580543442496,4,vertical
yellowish_green,041,15,46,0,5.287547513355662,0,horizontal
yellowish_green,041,16,23,1,-11.553386266445703,15,both
yellowish_green,041,17,49,1,17.83861507995666,0,both
yellowish_green,041,18,26,1,26.439596682191087,6,both
yellowish_green,041,19,28,1,10.675065891577354,5,horizontal
yellowish_green,041,20,50,0,14.875784658102575,4,both
yellowish_green,041,21,37,0,-8.749478482262035,16,horizontal
yellowish_green,043,0,3,0,10.760477840358753,16,vertical
yellowish_green,043,1,36,1,28.797762190257593,1,horizontal
yellowish_green,043,2,25,1,-25.990346867790358,3,both
yellowish_green,043,3,20,0,-23.440448698012975,15,horizontal
yellowish_green,043,4,39,0,-6.66440455055071,9,both
yellowish_green,043,5,22,1,-24.653338626017735,3,both
yellowish_green,043,6,1,1,-13.499704113619195,13,both
yellowish_green,043,7,4,1,-4.90863982496872,14,vertical
yellowish_green,043,8,22,1,-14.422551555441137,11,both
yellowish_green,043,9,47,0,-17.138573183141474,7,vertical
yellowish_green,043,10,40,1,-4.116367986430419,5,vertical
yellowish_green,043,11,19,0,8.644993759334234,11,both
yellowish_green,043,12,34,1,26.887286249013776,6,vertical
yellowish_green,043,13,3,0,29.203082337033408,7,vertical
yellowish_green,043,14,43,1,19.057045420363202,5,vertical
yellowish_green,043,15,12,1,2.5344510777774474,6,both
yellowish_green,043,16,30,1,-26.16567224350354,1,vertical
yellowish_green,043,17,25,0,18.632145100060697,13,vertical
yellowish_green,043,18,29,0,-4.836650162771981,11,horizontal
yellowish_green,043,19,21,0,16.01258864028791,17,horizontal
yellowish_green,043,20,37,0,22.47585487837727,1,vertical
yellowish_green,043,21,0,0,-12.015223398832962,0,horizontal
yellowish_green,044,0,37,1,-11.76028433605525,10,both
yellowish_green,044,1,14,1,-10.039126091453738,8,vertical
yellowish_green,044,2,28,1,22.373019880598214,11,vertical
yellowish_green,044,3,34,0,-3.2183215699127636,8,horizontal
yellowish_green,044,4,11,0,16.009376315388828,8,horizontal
yellowish_green,044,5,50,0,-7.814685849565112,10,both
yellowish_green,044,6,24,1,-4.058801606788613,2,horizontal
yellowish_green,044,7,47,0,16.1058626099356,2,both
yellowish_green,044,8,40,1,20.86448191268773,6,vertical
yellowish_green,044,9,5,1,2.4209292341400683,16,vertical
yellowish_green,044,10,40,0,10.58744769651048,4,horizontal
yellowish_green,044,11,9,0,27.68682964463747,0,vertical
yellowish_green,044,12,45,1,-16.742132068521673,8,vertical
yellowish_green,044,13,12,0,-17.578055638489506,0,vertical
yellowish_green,044,14,47,0,-2.12584231977371,13,vertical
yellowish_green,044,15,4,1,2.9207592033455896,5,vertical
yellowish_green,044,16,44,1,-16.065471785419795,19,both
yellowish_green,044,17,50,0,10.811907308866537,7,vertical
yellowish_green,044,18,19,1,-21.580767992336774,7,both
yellowish_green,044,19,11,1,0.7522541774240779,7,both
yellowish_green,044,20,20,0,-8.23016979174415,10,vertical
yellowish_green,044,21,18,1,11.495009220692829,18,both
yellowish_green,045,0,41,0,14.902530111162747,12,vertical
yellowish_green,045,1,47,0,20.72921533080553,2,horizontal
yellowish_green,045,2,35,0,-6.013824423482244,13,both
yellowish_green,045,3,42,1,-13.877569771559724,1,both
yellowish_green,045,4,19,0,20.078648228166976,6,horizontal
yellowish_green,045,5,36,0,-0.8609600057981197,10,both
yellowish_green,045,6,30,0,-24.78013695175607,13,horizontal
yellowish_green,045,7,50,0,12.703624870234627,1,vertical
yellowish_green,045,8,23,1,-15.347749698418866,8,horizontal
yellowish_green,045,9,19,1,1.7166533720296044,15,vertical
yellowish_green,045,10,45,1,2.9831387337070367,14,horizontal
yellowish_green,045,11,7,1,19.302360981343448,0,horizontal
yellowish_green,045,12,28,0,12.995540149326388,10,both
yellowish_green,045,13,25,1,-3.8142462869511924,8,both
yellowish_green,045,14,27,1,-29.93675792249055,19,horizontal
yellowish_green,045,15,47,0,15.571307905020447,13,both
yellowish_green,045,16,32,0,-21.07054123937339,14,both
yellowish_green,045,17,38,1,10.736297496958109,0,both
yellowish_green,045,18,24,0,8.83876861877551,11,both
yellowish_green,045,19,43,0,9.161515009649165,1,vertical
yellowish_green,045,20,13,0,6.4588985510835855,2,horizontal
yellowish_green,045,21,41,0,-5.3838148922312286,15,vertical
yellowish_green,046,0,36,1,13.18635221109097,19,vertical
yellowish_green,046,1,23,1,-14.918602270084413,13,both
yellowish_green,046,2,44,0,11.191479110118792,8,both
yellowish_green,046,3,20,1,5.28294443806702,15,horizontal
yellowish_green,046,4,7,1,2.527879806553493,19,horizontal
yellowish_green,046,5,15,0,-5.252324770572457,13,both
yellowish_green,046,6,41,1,-18.809037729808285,0,horizontal
